Num_Kids|Loan_ID|Gender|Married|Dependent_No|Education|Self_Employed|Applicant_Income|CoApplicant_Income|Loan_Amount|Loan_Amount_Term|Credit History|Property_District|Loan_Status
-|27500|Male|False|1|Not Graduate|True|46656|46954.0|60000|120|1|CCR|0
-|27501|Male|True|0|Graduate|False|15809|46005.0|40000|180|0|OCR|1
-|27503|Female|True|2|Not Graduate|True|6938|35298.0|40000|240|0|RCR|1
-|27504|Female|True|0|Not Graduate|True|94400|32281.0|40000|180|1|CCR|1
-|27505|Male|False|4|Graduate|False|44717|37565.0|10000|360|1|OCR|1
-|27506|Male|True|1|Graduate|True|12507|39104.0|60000|360|0|CCR|0
-|27507|Female|False|2|Graduate|True|42888|45177.0|10000|300|0|OCR|0
-|27508|Male|True|2|Not Graduate|True|90912|42431.0|60000|360|1|OCR|0
-|27509|Male|False|4|Not Graduate|False|24492|37426.0|50000|360|0|OCR|1
-|27510|Male|False|4|Graduate|False|95153|1108.0|50000|240|1|OCR|1
-|27511|Female|True|3|Not Graduate|False|87733|41016.0|30000|240|1|RCR|1
-|27512|Female|False|4|Graduate|False|86313|14875.0|60000|180|1|RCR|1
-|27513|Male|True|3|Not Graduate|False|91288|26485.0|20000|360|1|RCR|1
-|27514|Male|True|1|Not Graduate|False|59190|10953.0|10000|240|1|OCR|1
-|27515|Female|True|4|Not Graduate|True|27803|8843.0|20000|360|1|RCR|1
-|27517|Male|True|1|Not Graduate|False|99836|18851.0|50000|180|1|CCR|1
-|27518|Female|True|4|Graduate|True|79721||60000|360|1|OCR|0
-|27519|Female|True|0|Not Graduate|True|13039|28955.0|20000|360|1|RCR|0
-|27520|Male|False|0|Graduate|False|97117|13168.0|20000|180|1|CCR|1
-|27522|Male|True|0|Not Graduate|True|2272|13112.0|30000|120|1|RCR|1
-|27523|Male|True|0|Not Graduate|True|59457|1503.0|30000|240|1|OCR|1
-|27524|Male|True|3|Not Graduate|False|33755|45786.0|60000|60|0|RCR|1
-|27525|Female|True|1|Not Graduate|True|88484|7038.0|60000|240|0|OCR|1
-|27526|Female|True|3|Not Graduate|True|12027|28518.0|20000|300|1|OCR|1
-|27527|Male|True|4|Not Graduate|True|49658||10000|360|1|OCR|1
-|27528|Male|True|2|Not Graduate|False|18954|1958.0|30000|240|0|OCR|1
-|27529|Male|False|4|Not Graduate|False|53717|22769.0|20000|120|1|CCR|1
-|27530|Male|True|3|Not Graduate|False|86788|4267.0|10000|360|1|CCR|0
-|27532|Male|False|3|Graduate|False|77092|39870.0|40000|300|1|RCR|0
-|27533|Male|False|2|Graduate|False|29490|28922.0|30000|360|1|RCR|1
-|27534|Female|True|4|Graduate|True|81632|27268.0|50000|360|1|OCR|0
-|27534|Female|True|4|Graduate|True|81632|27268.0|50000|360|1|OCR|0
-|27535|Female|False|2|Graduate|True|56782|8064.0|50000|120|1|RCR|1
-|27536|Male|True|2|Not Graduate|True|22657|13400.0|40000|120|0|OCR|1
-|27537|Female|True|4|Not Graduate|False|18701|13086.0|40000|240|1|OCR|0
-|27538|Male|True|4|Not Graduate|True|6731|3268.0|30000|120|1|CCR|1
-|27540|Male|False|2|Not Graduate|False|18591|6515.0|60000|360|1|OCR|0
-|27541|Male|False|3|Graduate|True|42459|23321.0|50000|300|1|OCR|1
-|27542|Male|False|3|Not Graduate|True|27306|29467.0|30000|360|1|OCR|0
-|27543|Male|False|4|Not Graduate|False|47890|4820.0|50000|240|0|OCR|1
-|27544|Male|True|2|Graduate|True|49171|3974.0|20000|180|1|CCR|1
-|27545|Male|True|3|Not Graduate|False|42222|46858.0|40000|60|1|OCR|1
-|27547|Male|True|1|Not Graduate|True|19211||60000|120|1|RCR|1
-|27548|Male|False|1|Not Graduate|True|29279|8861.0|20000|120|0|CCR|0
-|27549|Male|False|0|Graduate|False|60134|10770.0|60000|60|1|OCR|0
-|27551|Male|True|3|Not Graduate|False|1405|20397.0|60000|120|1|OCR|0
-|27552|Female|True|4|Graduate|True|7508|27188.0|40000|360|1|OCR|0
-|27553|Female|False|0|Not Graduate|True|79584|46407.0|40000|120|0|RCR|1
-|27554|Male|False|4|Not Graduate|True|9306||60000|120|1|OCR|1
-|27556|Male|False|1|Not Graduate|False|62921|42980.0|30000|60|0|OCR|1
-|27557|Male|True|3|Graduate|True|20961|30878.0|10000|300|0|OCR|1
-|27558|Male|False|3|Not Graduate|True|79914|27878.0|20000|360|1|OCR|1
-|27559|Female|True|4|Not Graduate|True|38364|26175.0|40000|240|1|OCR|1
-|27560|Female|False|2|Not Graduate|True|97649|33325.0|10000|60|0|CCR|1
-|27561|Male|False|0|Not Graduate|True|82118|29910.0|60000|60|1|OCR|1
-|27562|Female|True|1|Graduate|True|19355||60000|240|0|OCR|0
-|27563|Male|False|1|Not Graduate|True|81751|25081.0|50000|360|0|OCR|1
-|27564|Male|False|0|Not Graduate|True|65260|23562.0|60000|240|1|CCR|1
-|27566|Female|False|0|Graduate|True|80796|1038.0|30000|180|0|OCR|0
-|27567|Female|False|1|Graduate|False|65843|37272.0|30000|300|1|RCR|1
-|27568|Female|True|3|Not Graduate|True|59466|2064.0|60000|300|1|RCR|0
-|27569|Male|False|0|Graduate|False|90115|17686.0|10000|60|1|CCR|0
-|27571|Male|False|3|Not Graduate|False|8898|17072.0|40000|300|0|CCR|1
-|27572|Male|False|2|Graduate|False|96126|38392.0|60000|120|1|OCR|1
-|27573|Male|False|4|Graduate|True|71363|14087.0|30000|60|1|RCR|0
-|27574|Female|True|2|Not Graduate|False|44440|35421.0|50000|180|1|OCR|0
-|27575|Male|True|4|Graduate|False|34832|20132.0|20000|360|1|OCR|0
-|27577|Female|True|2|Not Graduate|True|84305|25419.0|30000|300|1|OCR|0
-|27578|Male|False|3|Not Graduate|True|55914|17055.0|50000|360|1|CCR|0
-|27579|Male|False|3|Not Graduate|True|3520|35224.0|10000|60|1|OCR|1
-|27580|Female|True|4|Not Graduate|False|1970|19515.0|40000|120|1|CCR|1
-|27581|Male|False|3|Not Graduate|True|6636|41481.0|50000|60|1|RCR|1
-|27582|Female|False|0|Not Graduate|True|42160|18106.0|50000|180|1|CCR|1
-|27583|Male|False|3|Not Graduate|False|26419|43048.0|60000|60|0|RCR|1
-|27584|Female|True|2|Graduate|True|44508||10000|120|0|CCR|1
-|27585|Male|False|1|Not Graduate|True|35845||50000|360|1|OCR|1
-|27586|Male|True|2|Not Graduate|True|72821|45890.0|50000|60|1|OCR|0
-|27588|Male|True|0|Not Graduate|True|15759|30750.0|40000|300|0|OCR|1
-|27590|Male|False|3|Not Graduate|True|6502|40905.0|20000|120|0|OCR|1
-|27591|Female|True|0|Graduate|False|30741|10093.0|30000|60|0|RCR|0
-|27592|Male|True|0|Graduate|True|78193|37142.0|50000|240|1|CCR|0
-|27593|Female|False|4|Graduate|False|13575|13235.0|30000|360|1|RCR|1
-|27594|Male|False|4|Not Graduate|True|47180|49878.0|30000|180|1|RCR|1
-|27595|Male|False|3|Not Graduate|False|59548|45543.0|10000|360|1|OCR|0
-|27595|Male|False|3|Not Graduate|False|59548|45543.0|10000|360|1|OCR|0
-|27596|Male|False|2|Not Graduate|True|97255|8542.0|50000|360|1|RCR|0
-|27598|Male|False|0|Not Graduate|False|2179|30258.0|50000|120|1|RCR|0
-|27599|Male|True|0|Not Graduate|False|31449|10986.0|30000|360|0|RCR|0
-|27601|Male|False|4|Graduate|False|80452|13205.0|10000|360|1|RCR|1
-|27602|Male|True|3|Not Graduate|True|47744|24676.0|50000|360|1|RCR|1
-|27603|Female|False|2|Graduate|True|61793|40814.0|40000|60|1|OCR|1
-|27604|Male|True|4|Graduate|False|2784|23716.0|60000|180|1|OCR|0
-|27605|Male|True|3|Graduate|True|12344|30315.0|50000|60|1|RCR|1
-|27606|Male|False|2|Graduate|True|14914|19972.0|30000|180|1|OCR|1
-|27607|Male|True|0|Not Graduate|True|28113|5520.0|50000|180|0|CCR|0
-|27609|Female|True|0|Graduate|True|87407|17272.0|50000|360|1|CCR|0
-|27610|Female|True|3|Not Graduate|False|52014|28607.0|60000|240|1|OCR|1
-|27611|Male|False|1|Not Graduate|False|48347|17081.0|10000|120|1|RCR|0
-|27612|Male|True|2|Not Graduate|True|76804|7141.0|60000|300|0|CCR|1
-|27613|Male|False|3|Graduate|False|84090|5693.0|20000|60|1|OCR|1
-|27615|Female|True|1|Not Graduate|True|97242|43404.0|50000|180|1|RCR|0
-|27616|Female|True|3|Not Graduate|True|37204|24090.0|10000|180|1|RCR|1
-|27617|Male|False|1|Graduate|False|13682|37827.0|20000|60|1|OCR|0
-|27618|Male|False|0|Not Graduate|False|85076|20833.0|60000|240|1|OCR|1
-|27619|Male|True|2|Graduate|True|94223|41590.0|10000|240|0|RCR|1
-|27620|Male|False|0|Not Graduate|False|2869|16899.0|20000|300|1|OCR|1
-|27621|Male|True|1|Graduate|False|23811|32475.0|60000|240|0|OCR|0
-|27622|Male|True|1|Graduate|False|38835|17726.0|40000|120|0|OCR|0
-|27623|Male|True|2|Graduate|True|2130|17745.0|50000|180|1|OCR|0
-|27625|Male|False|3|Graduate|False|56710|16916.0|10000|60|1|OCR|1
-|27626|Female|True|3|Not Graduate|True|53977|38807.0|10000|300|0|RCR|1
-|27627|Male|False|4|Not Graduate|False|8139|18378.0|30000|300|1|OCR|1
-|27628|Female|True|3|Graduate|True|3629|19246.0|20000|360|1|CCR|1
-|27629|Female|False|4|Graduate|False|64952|27250.0|40000|180|1|CCR|1
-|27630|Female|True|2|Not Graduate|False|57708|13419.0|40000|300|1|OCR|1
-|27631|Male|False|2|Not Graduate|False|78726|9000.0|40000|60|1|OCR|1
-|27632|Male|True|1|Not Graduate|False|76579|2381.0|20000|240|0|OCR|0
-|27633|Male|False|3|Not Graduate|True|13116|3227.0|20000|360|1|OCR|0
-|27635|Male|False|2|Graduate|False|99770|3874.0|10000|360|0|RCR|1
-|27636|Male|False|0|Not Graduate|True|46825|11658.0|50000|360|0|OCR|0
-|27638|Male|True|2|Graduate|False|74622|42252.0|30000|240|0|OCR|1
-|27639|Male|False|0|Graduate|True|47455|39866.0|20000|240|1|OCR|1
-|27640|Male|False|3|Not Graduate|True|61492|4205.0|10000|120|1|RCR|1
-|27641|Female|False|2|Not Graduate|True|37139|16631.0|10000|120|1|RCR|1
-|27642|Male|False|3|Graduate|True|66397|19414.0|30000|120|1|RCR|1
-|27644|Female|True|1|Graduate|True|43554|34855.0|40000|180|1|CCR|0
-|27645|Male|False|2|Graduate|False|29969|43544.0|10000|300|1|OCR|1
-|27646|Male|True|0|Not Graduate|False|37857||20000|180|0|RCR|1
-|27647|Male|True|1|Graduate|True|76499|44484.0|50000|300|0|OCR|0
-|27649|Male|False|0|Not Graduate|True|64379|5147.0|40000|60|0|OCR|1
-|27650|Male|False|0|Not Graduate|False|19963|14999.0|30000|60|1|OCR|1
-|27651|Male|False|3|Not Graduate|False|29429||10000|60|1|RCR|0
-|27652|Male|True|1|Not Graduate|False|83636|9973.0|50000|180|1|OCR|1
-|27653|Male|True|1|Not Graduate|False|27826|29034.0|10000|360|1|OCR|0
-|27654|Male|True|2|Not Graduate|True|26001|16946.0|50000|360|1|OCR|0
-|27655|Female|True|3|Not Graduate|True|31575|28346.0|30000|180|1|CCR|0
-|27656|Female|False|0|Not Graduate|True|99583|17997.0|10000|60|1|OCR|1
-|27657|Male|False|4|Not Graduate|True|28515|29188.0|10000|60|1|CCR|1
-|27658|Male|True|0|Not Graduate|False|48519|17419.0|60000|360|1|OCR|1
-|27659|Male|False|4|Not Graduate|False|63407|14487.0|30000|60|0|OCR|1
-|27660|Male|True|3|Graduate|True|67040|33375.0|60000|60|0|OCR|1
-|27661|Male|True|2|Graduate|True|75207|19282.0|40000|300|1|CCR|0
-|27662|Male|True|0|Not Graduate|True|55297|46621.0|10000|360|1|OCR|0
-|27663|Male|True|4|Graduate|True|61442|29726.0|40000|360|1|RCR|1
-|27664|Female|False|2|Not Graduate|True|81015|20990.0|60000|360|0|RCR|0
-|27665|Male|True|1|Graduate|True|32823||50000|360|0|RCR|0
-|27666|Female|False|2|Not Graduate|False|7694||30000|60|1|OCR|1
-|27667|Male|False|1|Graduate|True|54943|6645.0|30000|240|0|CCR|0
-|27668|Female|True|1|Not Graduate|False|52908|31575.0|60000|240|1|OCR|1
-|27669|Male|True|3|Not Graduate|True|99730|44254.0|20000|300|1|CCR|1
-|27670|Male|False|0|Graduate|False|44643||50000|120|0|OCR|1
-|27671|Male|False|1|Not Graduate|True|54087||40000|240|0|OCR|1
-|27672|Male|False|3|Not Graduate|False|44667|12656.0|10000|180|1|OCR|1
-|27674|Female|True|1|Graduate|False|10990|30407.0|60000|240|1|OCR|1
-|27675|Male|True|3|Not Graduate|True|40363|11939.0|60000|300|1|CCR|0
-|27676|Male|True|0|Graduate|False|15724|7550.0|60000|60|0|OCR|0
-|27677|Female|True|3|Graduate|True|11312|15468.0|20000|360|1|CCR|1
-|27678|Male|False|4|Not Graduate|True|33104|5498.0|20000|300|1|CCR|1
-|27680|Female|False|3|Graduate|True|92053|37545.0|30000|300|1|OCR|1
-|27681|Male|True|2|Graduate|True|16383|12658.0|20000|360|0|CCR|1
-|27682|Male|False|4|Not Graduate|True|1038|20677.0|40000|180|1|OCR|1
-|27683|Male|False|0|Graduate|True|11547|27016.0|20000|360|1|OCR|0
-|27684|Female|True|0|Graduate|True|18136|18712.0|10000|60|1|OCR|1
-|27685|Male|False|1|Not Graduate|True|73246|23211.0|50000|60|1|OCR|1
-|27686|Male|True|0|Not Graduate|True|72126||60000|120|0|CCR|0
-|27687|Male|False|1|Not Graduate|False|35315|36845.0|20000|300|0|CCR|1
-|27689|Female|False|1|Not Graduate|False|78030|33571.0|50000|60|1|OCR|1
-|27690|Male|False|1|Not Graduate|True|18565|8597.0|50000|60|1|RCR|0
-|27691|Male|True|0|Not Graduate|True|28840|3588.0|60000|360|1|CCR|1
-|27692|Male|True|4|Not Graduate|False|4974|37292.0|10000|180|0|RCR|1
-|27693|Male|False|2|Graduate|True|77555|25153.0|10000|360|1|OCR|1
-|27695|Male|True|0|Not Graduate|True|66919|49915.0|50000|360|1|OCR|0
-|27696|Male|False|0|Graduate|True|88905|48064.0|30000|60|1|OCR|1
-|27697|Female|True|4|Not Graduate|False|46730|12039.0|60000|360|1|OCR|0
-|27698|Female|True|4|Graduate|False|43916|10408.0|20000|240|1|OCR|1
-|27699|Female|False|0|Not Graduate|True|72295|19303.0|50000|360|0|CCR|0
-|27700|Male|False|3|Not Graduate|True|99391|46013.0|60000|360|0|OCR|0
-|27701|Female|True|1|Graduate|True|34414|25298.0|40000|180|0|CCR|1
-|27702|Female|True|0|Not Graduate|True|18033||40000|60|1|CCR|0
-|27703|Male|True|0|Not Graduate|True|81263|4720.0|40000|360|0|OCR|1
-|27704|Female|True|3|Graduate|True|51868|15241.0|50000|180|1|OCR|1
-|27705|Male|False|2|Graduate|True|44573|16032.0|30000|360|1|CCR|1
-|27706|Male|True|2|Not Graduate|True|96910|31708.0|10000|300|0|CCR|0
-|27707|Female|True|4|Graduate|True|30746|9556.0|30000|120|0|OCR|1
-|27708|Male|False|1|Not Graduate|False|84072||10000|300|0|RCR|1
-|27709|Male|False|3|Not Graduate|True|42191||40000|360|1|OCR|1
-|27710|Male|False|4|Not Graduate|True|59471|34970.0|40000|360|1|OCR|1
-|27711|Male|True|1|Not Graduate|True|32212|21832.0|30000|240|0|RCR|1
-|27712|Male|False|0|Not Graduate|True|23608|7779.0|10000|300|1|RCR|0
-|27713|Male|False|3|Graduate|True|10123|31271.0|40000|120|0|RCR|0
-|27714|Male|True|4|Not Graduate|False|51190|42081.0|20000|120|1|CCR|1
-|27716|Male|True|2|Not Graduate|False|62753|47646.0|60000|300|1|OCR|1
-|27717|Female|False|2|Not Graduate|True|82456||50000|120|1|OCR|1
-|27719|Male|False|3|Graduate|True|63690||30000|300|0|OCR|1
-|27720|Male|True|0|Not Graduate|False|97563|29615.0|30000|300|0|RCR|0
-|27721|Male|True|0|Graduate|True|51549|18385.0|40000|240|1|OCR|1
-|27722|Female|False|1|Not Graduate|True|44894|1040.0|30000|300|1|RCR|1
-|27723|Male|False|0|Not Graduate|True|4550|29009.0|40000|240|1|OCR|1
-|27724|Female|False|3|Not Graduate|True|24307|22295.0|10000|240|1|OCR|1
-|27725|Female|False|3|Not Graduate|True|60317|27257.0|40000|180|1|CCR|1
-|27726|Male|True|0|Graduate|True|40631||10000|360|1|OCR|0
-|27727|Female|False|4|Graduate|False|71964|37829.0|60000|300|1|RCR|1
-|27728|Female|True|0|Not Graduate|True|87053|24970.0|30000|180|1|OCR|0
-|27729|Female|True|3|Graduate|True|87555|15930.0|10000|240|1|OCR|1
-|27730|Male|True|3|Not Graduate|True|45602|16044.0|20000|60|0|CCR|1
-|27731|Male|True|2|Not Graduate|True|3815|25832.0|10000|360|1|OCR|1
-|27732|Female|True|1|Not Graduate|False|38774|25382.0|30000|120|1|CCR|1
-|27733|Female|False|1|Not Graduate|True|5714|22513.0|30000|120|1|OCR|1
-|27734|Male|False|0|Not Graduate|True|39676|43851.0|50000|360|1|RCR|1
-|27735|Male|False|0|Not Graduate|True|81833|23378.0|60000|180|1|RCR|1
-|27736|Male|False|4|Not Graduate|True|20511|24558.0|60000|300|1|RCR|1
-|27738|Male|True|2|Graduate|False|78529|22405.0|60000|300|1|OCR|1
-|27739|Male|False|0|Graduate|False|85618|47792.0|30000|120|1|RCR|1
-|27740|Female|True|3|Graduate|True|13077|10649.0|40000|360|1|CCR|1
-|27741|Female|False|0|Not Graduate|True|51633||60000|120|0|RCR|1
-|27742|Male|True|4|Graduate|True|62518|1453.0|20000|60|1|OCR|1
-|27743|Female|True|0|Graduate|True|61650|28928.0|60000|360|1|CCR|1
-|27744|Male|True|3|Graduate|False|98529|35718.0|60000|60|1|OCR|1
-|27745|Male|False|1|Not Graduate|True|51156|13789.0|20000|240|1|RCR|1
-|27746|Male|True|3|Graduate|False|86488|3403.0|10000|180|1|OCR|0
-|27747|Male|False|0|Not Graduate|True|73342|16775.0|60000|120|0|OCR|1
-|27748|Female|True|0|Not Graduate|True|97811|25474.0|40000|300|1|RCR|1
-|27749|Male|False|1|Not Graduate|False|15275|26789.0|60000|360|1|OCR|0
-|27750|Male|False|3|Graduate|True|77430|34050.0|30000|120|1|CCR|1
-|27751|Male|False|3|Graduate|True|80078|21433.0|20000|120|0|RCR|1
-|27752|Female|True|4|Not Graduate|False|13964|28127.0|50000|120|0|OCR|1
-|27753|Female|True|0|Graduate|True|43183|41285.0|40000|60|1|CCR|0
-|27754|Male|False|2|Graduate|True|46079|44871.0|10000|360|1|CCR|0
-|27755|Male|True|1|Graduate|False|98676|37167.0|20000|60|0|OCR|1
-|27756|Male|True|2|Graduate|False|64527|40129.0|50000|180|1|OCR|1
-|27758|Male|True|1|Not Graduate|False|15444||20000|240|0|CCR|1
-|27759|Male|False|2|Graduate|True|84664|3929.0|60000|300|0|OCR|1
-|27760|Male|True|1|Graduate|False|94112|11773.0|60000|360|1|OCR|0
-|27762|Male|True|2|Not Graduate|False|61829|46165.0|50000|240|1|CCR|0
-|27763|Male|True|2|Not Graduate|True|20780|38102.0|50000|120|1|CCR|1
-|27764|Female|False|2|Not Graduate|True|48783|24238.0|50000|240|1|OCR|1
-|27765|Male|True|4|Graduate|True|57030|2809.0|50000|60|1|CCR|0
-|27766|Male|True|0|Not Graduate|False|20375|16473.0|20000|360|0|RCR|1
-|27768|Male|False|1|Not Graduate|True|77913||10000|300|0|OCR|0
-|27769|Female|False|1|Not Graduate|True|97873|33097.0|40000|60|1|OCR|0
-|27770|Male|True|2|Graduate|True|18217|4604.0|60000|300|0|CCR|1
-|27771|Male|False|3|Not Graduate|False|32033|12962.0|40000|360|1|RCR|1
-|27772|Male|True|2|Graduate|False|54396|17349.0|10000|120|1|CCR|1
-|27774|Female|True|0|Not Graduate|True|10056|22423.0|20000|240|0|OCR|0
-|27775|Male|True|2|Not Graduate|True|47644|27384.0|30000|300|1|CCR|1
-|27776|Male|False|4|Not Graduate|True|35168|44715.0|40000|240|1|OCR|0
-|27777|Female|False|4|Graduate|True|3869|21498.0|60000|120|1|OCR|0
-|27778|Female|False|3|Graduate|True|40970||60000|120|0|OCR|0
-|27779|Female|True|0|Graduate|True|7499|47925.0|60000|180|1|RCR|1
-|27781|Male|True|4|Not Graduate|False|87481|25935.0|50000|300|1|OCR|1
-|27782|Male|False|3|Graduate|True|12035||20000|360|1|OCR|1
-|27783|Male|True|2|Not Graduate|True|85664|35338.0|50000|60|1|OCR|1
-|27784|Female|True|0|Graduate|False|25733|11864.0|30000|180|0|OCR|0
-|27785|Male|True|2|Not Graduate|False|72813||40000|360|0|RCR|1
-|27786|Female|False|3|Graduate|True|18975|19222.0|30000|60|0|RCR|1
-|27787|Male|True|4|Graduate|True|92286|5708.0|10000|300|0|OCR|1
-|27788|Male|True|2|Not Graduate|False|11973|34566.0|50000|360|1|CCR|1
-|27789|Female|False|0|Graduate|True|15270|4639.0|40000|60|1|OCR|1
-|27790|Male|True|0|Not Graduate|True|11213|3535.0|50000|60|0|OCR|1
-|27791|Male|False|4|Not Graduate|False|94191|14112.0|10000|180|1|OCR|0
-|27793|Male|False|1|Graduate|True|24825||60000|240|1|CCR|0
-|27794|Male|True|0|Not Graduate|False|4402|7944.0|20000|300|0|OCR|1
-|27795|Male|True|0|Not Graduate|False|78369|27755.0|60000|60|1|CCR|1
-|27796|Male|True|1|Graduate|False|12466|25150.0|30000|300|1|OCR|1
-|27797|Male|False|0|Not Graduate|True|62820|4892.0|20000|240|1|CCR|0
-|27798|Female|False|3|Not Graduate|False|99962|26129.0|50000|180|0|CCR|1
-|27799|Male|False|3|Graduate|True|6709|40820.0|10000|300|1|OCR|1
-|27800|Male|False|4|Graduate|False|76145|13535.0|30000|360|1|OCR|0
-|27801|Male|False|4|Not Graduate|True|5969|9149.0|60000|240|1|RCR|1
-|27803|Female|True|3|Not Graduate|False|50198|43168.0|30000|60|1|RCR|1
-|27804|Male|True|2|Not Graduate|True|63971|8079.0|20000|240|1|OCR|1
-|27805|Female|True|0|Graduate|False|25034|47043.0|60000|360|0|RCR|1
-|27806|Male|False|1|Not Graduate|True|1218|38566.0|20000|240|0|CCR|1
-|27807|Male|True|1|Graduate|True|66139|1762.0|10000|300|1|OCR|0
-|27808|Female|False|3|Not Graduate|True|76490|2760.0|10000|180|1|CCR|1
-|27809|Male|True|4|Graduate|False|85731||60000|300|1|OCR|0
-|27810|Male|False|4|Graduate|True|78580|2125.0|40000|60|0|RCR|0
-|27811|Male|False|2|Graduate|True|46564|7879.0|30000|360|1|CCR|1
-|27812|Female|False|0|Not Graduate|True|27398|26100.0|40000|180|0|OCR|0
-|27813|Female|False|1|Not Graduate|False|44186|11929.0|10000|180|1|CCR|1
-|27814|Male|False|4|Not Graduate|False|8556|25262.0|30000|120|1|OCR|1
-|27815|Male|False|4|Not Graduate|True|9352|28212.0|10000|240|1|OCR|0
-|27816|Female|False|1|Not Graduate|True|28717|2011.0|40000|240|0|OCR|0
-|27817|Male|True|4|Not Graduate|True|79962|5139.0|40000|240|1|CCR|1
-|27819|Male|True|3|Graduate|True|10328|34868.0|20000|60|1|CCR|1
-|27820|Male|False|4|Graduate|False|71959|25067.0|10000|240|1|RCR|0
-|27821|Male|True|0|Graduate|True|29566|21293.0|40000|360|1|RCR|1
-|27823|Male|False|3|Not Graduate|True|41184|4548.0|10000|60|1|CCR|0
-|27826|Male|True|3|Not Graduate|True|41278|3206.0|10000|240|1|OCR|0
-|27827|Female|False|2|Not Graduate|True|33465|44139.0|20000|60|1|RCR|1
-|27828|Male|True|2|Not Graduate|False|79646|40978.0|60000|180|1|CCR|0
-|27829|Male|False|1|Not Graduate|False|77644|44588.0|40000|360|1|CCR|1
-|27830|Male|True|1|Not Graduate|False|1714|12155.0|30000|360|1|CCR|1
-|27831|Male|False|1|Not Graduate|True|61983|7243.0|10000|360|0|OCR|0
-|27832|Male|False|2|Graduate|True|50506|13311.0|30000|300|0|OCR|1
-|27833|Male|False|3|Not Graduate|True|76176|37325.0|30000|300|1|RCR|1
-|27834|Male|True|1|Graduate|True|93784|35839.0|10000|360|0|OCR|0
-|27835|Male|False|3|Graduate|True|54484|16619.0|40000|300|0|RCR|0
-|27836|Male|False|0|Graduate|False|92541|42108.0|20000|300|0|OCR|1
-|27837|Male|True|0|Not Graduate|True|84114|9347.0|60000|300|1|OCR|0
-|27838|Male|False|1|Graduate|True|94599|4434.0|60000|360|1|OCR|0
-|27840|Female|True|1|Not Graduate|True|91164|44557.0|60000|300|0|OCR|0
-|27841|Male|True|2|Not Graduate|True|38794|22240.0|10000|180|0|OCR|1
-|27843|Female|False|0|Not Graduate|False|80856|12346.0|50000|240|1|OCR|0
-|27844|Female|True|3|Not Graduate|True|57536|7769.0|20000|180|1|CCR|1
-|27845|Female|True|4|Not Graduate|False|2260|49973.0|50000|240|1|RCR|1
-|27846|Male|True|1|Not Graduate|False|55118|42219.0|30000|300|1|RCR|1
-|27847|Male|False|1|Not Graduate|False|10294|3121.0|50000|360|0|OCR|0
-|27848|Male|False|4|Graduate|False|46065||30000|60|1|OCR|1
-|27849|Male|False|3|Not Graduate|True|11360||20000|300|1|RCR|0
-|27850|Female|False|0|Graduate|False|19747||50000|240|0|CCR|1
-|27851|Male|False|4|Not Graduate|False|51174|10694.0|40000|240|1|OCR|1
-|27852|Male|True|4|Graduate|True|41932||10000|360|0|OCR|0
